stared',,,,
'staring',,,,
'stark',,,,
'start',,,,
'started',,,,
'starting',,,,
'state',,,,
'station',,,,
'status',,,,
'stay',,,,
'staying',,,,
'steelmade',,,,
'steelworks',,,,
'steering',,,,
'step',,,,
'stepped',,,,
'sticking',,,,
'stiffly',,,,
'still',,,,
'stirring',,,,
'stock',,,,
'stoic',,,,
'stoney',,,,
'stood',,,,
'stopped',,,,
'stopping',,,,
'stored',,,,
'story',,,,
'straddled',,,,
'straight',,,,
'strained',,,,
'strange',,,,
'strangely',,,,
'strangeness',,,,
'stratifying',,,,
'stratum',,,,
'strayed',,,,
'streak',,,,
'streaky',,,,
'streetlike',,,,
'stretch',,,,
'stretched',,,,
'stretching',,,,
'strike',,,,
'striking',,,,
'striped',,,,
'stroll',,,,
'strong',,,,
'strongly',,,,
'struck',,,,
'struggling',,,,
'stuck',,,,
'student',,,,
'study',,,,
'stuff',,,,
'stuffed',,,,
'stylish',,,,
'substance',,,,
'succeed',,,,
such',,,,
'such',,,,
'sucked',,,,
'suddenly',,,,
'summer',,,,
'summit',,,,
'sunny',,,,
'sunshining',,,,
'super',,,,
'supplemented',,,,
'supply',,,,
'support',,,,
'supported',,,,
'supposed',,,,
'suppressing',,,,
sure',,,,
'sure',,,,
'surely',,,,
'surface',,,,
'surprised',,,,
'surprisingly',,,,
'surrounded',,,,
'surrounding',,,,
'surroundings',,,,
'suspended',,,,
'suspension',,,,
'swams',,,,
'swams',,,,
'swayed',,,,
'swaying',,,,
'sweet',,,,
'swell',,,,
'swelling',,,,
'swept',,,,
'swiftly',,,,
'swiped',,,,
'swirling',,,,
'swiveled',,,,
'symbolic',,,,
'symmetrically',,,,
'synthesis',,,,
't',,,,
't',,,,
'tai',,,,
'tai',,,,
'taiwan',,,,
'taj',,,,
take',,,,
'take',,,,
'taken',,,,
'taking',,,,
'talk',,,,
'talking',,,,
'tall',,,,
'taller',,,,
'task',,,,
'taste',,,,
'tasty',,,,
'tattling',,,,
'tatto',,,,
'taught',,,,
'teacherlooking',,,,
'teacherlooking',,,,
'technique',,,,
'teen',,,,
'telephoto',,,,
'telephoto',,,,
'tell',,,,
'temperature',,,,
'temporary',,,,
'ten',,,,
'tend',,,,
'tends',,,,
'tengallon',,,,
'terrible',,,,
'terribly',,,,
'terrific',,,,
'test',,,,
'tested',,,,
'tetrapot',,,,
'tetrapot',,,,
'than',,,,
'than',,,,
'thanks',,,,
that',,,,
that',,,,
'that',,,,
the',,,,
'their',,,,
'their',,,,
them',,,,
'them',,,,
'themselves',,,,
then',,,,
'then',,,,
'then',,,,
there',,,,
there',,,,
'therefore',,,,
'these',,,,
they',,,,
'they',,,,
'thick',,,,
'thicker',,,,
'thin',,,,
thing',,,,
'thing',,,,
think',,,,
'think',,,,
'thinking',,,,
'third',,,,
this',,,,
'this',,,,
tho',,,,
'thorough',,,,
'thoroughly',,,,
'those',,,,
'though',,,,
'though',,,,
thought',,,,
'thought',,,,
'thousand',,,,
'three',,,,
'threefold',,,,
'threewheeled',,,,
thrill',,,,
through'',,,,
'through',,,,
'throughout',,,,
'throwing',,,,
'thrown',,,,
'thus',,,,
'tightly',,,,
'till',,,,
'tilt',,,,
'time',,,,
'tip',,,,
'tit',,,,
'title',,,,
to',,,,
to',,,,
'today',,,,
'todo',,,,
'together',,,,
too',,,,
'too',,,,
'took',,,,
'top',,,,
'topic',,,,
'tosaka',,,,
'tosaka',,,,
'touch',,,,
'touching',,,,
'toward',,,,
'towards',,,,
'townscapes',,,,
'traced',,,,
'trained',,,,
'training',,,,
'transmitted',,,,
'transparent',,,,
'treated',,,,
'treating',,,,
'treatment',,,,
'treble',,,,
'trellis',,,,
'trellis',,,,
'tremendous',,,,
'tremendously',,,,
'trevi',,,,
'trial',,,,
'trick',,,,
'tried',,,,
'trip',,,,
'true',,,,
'truly',,,,
'try',,,,
trying',,,,
'trying',,,,
'tshirts',,,,
'tsubomi',,,,
'tsubomi',,,,
'tummy',,,,
'tuntunshita',,,,
'tuntunshita',,,,
'turfy',,,,
'turfy',,,,
'turn',,,,
'turned',,,,
'turning',,,,
'twice',,,,
'two',,,,
'twolegged',,,,
'twostorey',,,,
'twostory',,,,
'type',,,,
'tzu',,,,
'tzu',,,,
'u',,,,
'u',,,,
'ultra',,,,
'unable',,,,
'unattended',,,,
'unbalanced',,,,
'uncle',,,,
'unclear',,,,
'uncomfortable',,,,
'under',,,,
'undergoing',,,,
'underneath',,,,
'understand',,,,
'understood',,,,
'undulating',,,,
'undulating',,,,
'uneasy',,,,
'unexpected',,,,
'uniformer',,,,
'uniformer',,,,
'uniformly',,,,
'uniformly',,,,
'uniforms',,,,
'union',,,,
'unique',,,,
'unit',,,,
'united',,,,
'unity',,,,
'unity',,,,
'universal',,,,
'universal',,,,
'universe',,,,
'unknown',,,,
'unless',,,,
'unless',,,,
'unlike',,,,
'unnatural',,,,
'unpleasant',,,,
unrepentantly',,,,
'unrepentantly',,,,
'unsuitable',,,,
'until',,,,
'unusual',,,,
up',,,,
up',,,,
'uplifted',,,,
'uploaded',,,,
'uploading',,,,
'uploading',,,,
upper',,,,
'upper',,,,
'uppermost',,,,
'uppermost',,,,
'upside',,,,
'upsidedown',,,,
'upward',,,,
'upwards',,,,
'upwards',,,,
'us',,,,
usage',,,,
'usage',,,,
'use',,,,
used',,,,
'used',,,,
'useful',,,,
'using',,,,
'usual',,,,
'vacant',,,,
vaguely',,,,
'vaguely',,,,
'value',,,,
'valued',,,,
'valued',,,,
variety',,,,
variety',,,,
'variety',,,,
'various',,,,
vary',,,,
'vary',,,,
'vast',,,,
'vega',,,,
vegetation',,,,
vermillion',,,,
'vermillish',,,,
'vermillish',,,,
version',,,,
'version',,,,
'vertical',,,,
verticallingy',,,,
'vertically',,,,
'vertically',,,,
very',,,,
very',,,,
'vicinity',,,,
video',,,,
'view',,,,
'viewer',,,,
'viewing',,,,
viewpoint',,,,
'viewpoint',,,,
'vigorously',,,,
villa',,,,
'vineyards',,,,
'violently',,,,
'violently',,,,
visible',,,,
'visible',,,,
'visit',,,,
'visited',,,,
'visiting',,,,
'visitor',,,,
'vivid',,,,
'vividly',,,,
'vividly',,,,
volley',,,,
'volley',,,,
'vulgar',,,,
'wa',,,,
'wa',,,,
'waist',,,,
'wait',,,,
'waitress',,,,
'walk',,,,
'walkable',,,,
'walked',,,,
'walker',,,,
'walking',,,,
walkway',,,,
'walled',,,,
'walled',,,,
wankos',,,,
'wankos',,,,
want',,,,
'want',,,,
'wanted',,,,
wanting',,,,
'wanting',,,,
'warm',,,,
warming,,,,
warrior',,,,
was',,,,
'wash',,,,
'washed',,,,
'washroom',,,,
'wasted',,,,
wat',,,,
wat',,,,
'wat',,,,
'watching',,,,
waterside',,,,
'waterside',,,,
'wave',,,,
'waveside',,,,
'wavesprings',,,,
'wavesprings',,,,
'waving',,,,
'wavy',,,,
way',,,,
'way',,,,
we',,,,
'wear',,,,
'wearing',,,,
'weather',,,,
weave',,,,
'weight',,,,
'well',,,,
went',,,,
'went',,,,
were',,,,
'were',,,,
'western',,,,
'westernstyle',,,,
'wet',,,,
what',,,,
'what',,,,
whatever',,,,
'whatever',,,,
'wheelchairs',,,,
when',,,,
'when',,,,
where',,,,
'where',,,,
whether',,,,
'whether',,,,
'which',,,,
'whichever',,,,
while',,,,
'while',,,,
whirlpool',,,,
whitening',,,,
'whiter',,,,
'whiter',,,,
'whitish',,,,
'whitish',,,,
'who',,,,
'whole',,,,
'whose',,,,
'why',,,,
wide',,,,
'wide',,,,
'widely',,,,
'widely',,,,
'widening',,,,
'wider',,,,
'wider',,,,
'width',,,,
'width',,,,
'wild',,,,
'wildness',,,,
will',,,,
will',,,,
will',,,,
wilted',,,,
'wind',,,,
'windy',,,,
'wiring',,,,
'wish',,,,
wishfully',,,,
'wishfully',,,,
wisteria',,,,
with',,,,
with',,,,
'withering',,,,
within',,,,
'without',,,,
'women',,,,
'womma',,,,
'wonder',,,,
'wonderful',,,,
'wonderfully',,,,
'wonderfully',,,,
'wondering',,,,
'woodgrain',,,,
'woodgraining',,,,
'woodpeck',,,,
'wore',,,,
'wore',,,,
'work',,,,
'worked',,,,
'working',,,,
worn',,,,
'worrisome',,,,
'worrisome',,,,
'worry',,,,
'worrying',,,,
'worshiping',,,,
would',,,,
would',,,,
'would',,,,
'wound',,,,
'wrapped',,,,
'wrapped',,,,
'wrapping',,,,
'wrinkled',,,,
'write',,,,
'write',,,,
'written',,,,
yacht',,,,
yamana',,,,
yamato',,,,
'yamato',,,,
'year',,,,
'yellow',,,,
'yellowcolored',,,,
'yellowgreen',,,,
'yesterday',,,,
yet',,,,
yet',,,,
'york',,,,
you',,,,
you',,,,
'young',,,,
'youngster',,,,
'your',,,,
'your',,,,
'yourself',,,,
'youthful',,,,
yumbo',,,,
'yumbo',,,,
yummy',,,,
'yummy',,,,
zazen',,,,
zazen',,,,
'zazen',,,,
zebra',,,,
zhou',,,,
zhou',,,,
'zhou',,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
